link,question,related_links
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17413&row_limit=1,"Tôi sinh vào thời kỳ kháng chiến chống Pháp, tôi được cấp giấy tờ khai sinh tại thời điểm đó nhưng trong đó không có mục quê quán. Nay tôi muốn bổ sung phần quê quán nơi tôi sinh ra và lớn lên là tỉnh Quảng Ngãi vào giấy khai sinh có được không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000748']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17205&row_limit=1,Đối tượng nào được nhận làm con nuôi?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001255', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17207&row_limit=1,"Trẻ em đã được xác nhận đủ điều kiện làm con nuôi ở nước ngoài, nếu có công dân Việt Nam thường trú ở trong nước nhận trẻ em làm con nuôi thì có giải quyết hay không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17210&row_limit=1,Trường hợp nhận đích danh trẻ em Việt Nam làm con nuôi được quy định như thế nào?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17404&row_limit=1,Tôi hiện đang cư trú tại thành phố Hà Nội. Tôi có quan hệ tình cảm với một chị và đã sinh được một bé trai. Do chúng tôi chưa đăng ký kết hôn và hiện tôi cũng đang có gia đình riêng. Vậy nay tôi muốn nhận con mình để nhập vào hộ khẩu nhà tôi thì cơ quan có thẩm quyền xác nhận quan hệ cho bố con tôi là cơ quan nào ạ? Tôi phải chuẩn bị những giấy tờ gì?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000080', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000689', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001022', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001695', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000779']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17415&row_limit=1,"Tôi là công dân Việt Nam, có quốc tịch Việt Nam, đồng thời tôi cũng có quốc tịch Mỹ. Tôi có kết hôn với một chị là công dân Việt Nam và có xuất trình các giấy tờ mà tôi có mang quốc tịch Việt Nam khi đăng ký kết hôn tại cơ quan nhà nước Việt Nam. Hiện nay, tôi muốn đến xin bổ sung thêm thông tin về quốc tịch Hoa Kỳ. Vậy tôi xin hỏi yêu cầu của tôi có được thực hiện hay không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000748', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004859']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17233&row_limit=1,"Năm 2011, bà Mai đã có giấy đồng ý (viết tay) cho con đẻ của mình làm con nuôi của anh chị Ba nhưng việc nuôi con nuôi không được đăng ký tại cơ quan có thẩm quyền. Bà Mai và anh chị Ba cùng thường trú tại xã X. Đến năm 2016, anh chị Ba mới tiến hành thủ tục đăng ký việc nuôi con nuôi. Tuy nhiên, vào thời điểm đăng ký việc nuôi con nuôi, công chức tư pháp-hộ tịch không thể lấy ý kiến đồng ý của bà Mai về việc cho con làm con nuôi vì bà Mai đi làm ăn xa, người thân trong gia đình của bà không biết bà đang ở đâu. Trong trường hợp này, có thể miễn thủ tục lấy ý kiến của bà Mai không ?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17234&row_limit=1,"Vào năm 1998, trẻ em Nguyễn Văn A được ông Hoàng Văn X nhận làm con nuôi. Sau khi việc nuôi con nuôi được hoàn tất theo quy định pháp luật, ông X đã tiến hành thủ tục thay đổi họ của con nuôi từ họ “Nguyễn” sang họ “Hoàng”. Hiện nay, anh Hoàng Văn A (đã 20 tuổi) vẫn là con nuôi của ông Hoàng Văn X nhưng anh A muốn thay đổi họ từ “Hoàng” sang “Nguyễn” (lấy lại họ theo họ của bố đẻ) có được không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000748', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004859']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17389&row_limit=1,"Tôi muốn lấy vợ cùng xã thì tôi phải làm thế nào, chuẩn bị những giấy tờ gì?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000094', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000593', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000894', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000806']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17212&row_limit=1,"Ông, bà có được nhận cháu làm con nuôi hay không? hoặc anh, chị, em có được nhận nhau làm con nuôi hay không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17214&row_limit=1,Hai người cùng giới tính chung sống với nhau như vợ chồng có được cùng nhau nhận con nuôi hay không?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17220&row_limit=1,Công dân Việt Nam ở trong nước nhận trẻ em nước ngoài làm con nuôi phải chuẩn bị những giấy tờ gì và xin cấp giấy xác nhận đủ điều kiện nuôi con nuôi ở đâu?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003198', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17232&row_limit=1,"Ông X là cha đẻ của cháu B, hiện đang chấp hành hình phạt tù. Nay cháu B đang được giải quyết cho làm con nuôi thì ông X có phải thể hiện ý kiến đồng ý về việc cho trẻ em làm con nuôi không ?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17401&row_limit=1,"Tôi và chồng tôi quê tại Nam Định và đăng ký thường trú tại Nam Định. Nay do công việc làm ăn, chúng tôi buôn bán tại cửa khẩu Móng Cái, tỉnh Quảng Ninh và đăng ký tạm trú tại đây. Vậy cho tôi hỏi, tôi và chồng tôi có phải về lại Nam Định để đăng ký kết hôn hay không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000593', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000894']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17412&row_limit=1,"Cha tôi là người Campuchia vừa mới được nhập quốc tịch Việt Nam vào năm 2015, mẹ tôi là người Việt Nam. Trong giấy khai sinh của tôi lúc trước khai nhầm theo quốc tịch cha tôi là Campuchia, nhưng từ nhỏ tới lớn tất cả giấy tờ tùy thân của tôi đều là quốc tịch Việt Nam. Bây giờ tôi muốn sửa đổi quốc tịch trong giấy khai sinh thì phải làm thế nào?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000748']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17217&row_limit=1,"Khi giao nhận con nuôi, những người nào phải có mặt tại lễ giao nhận?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17224&row_limit=1,"Anh chị C đã có hai con đẻ, nay muốn nhận thêm một trẻ em nữa là cháu ruột làm con nuôi. Công chức tư pháp-hộ tịch có thể từ chối đăng ký việc nuôi con nuôi đối với anh chị C không ?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17228&row_limit=1,Ủy ban nhân dân cấp xã có thẩm quyền đăng ký việc nuôi con nuôi giữa công dân Việt Nam với nhau trong đó một bên đang định cư ở nước ngoài không ?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003198', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17229&row_limit=1,"Vợ chồng ông A đang cư trú tại thành phố Hồ Chí Minh nhưng chưa đăng ký hộ khẩu thường trú, trong khi đó họ đã xóa đăng ký thường trú tại tỉnh Long An. Nay vợ chồng ông A muốn nhận cháu ruột làm con nuôi. Người cháu ruột này cũng chưa được đăng ký hộ khẩu thường trú, vì sau khi sinh con, bố mẹ của trẻ em đã đi khỏi địa phương, hiện không xác định được họ đang cư trú ở đâu. Trong trường hợp này, vợ chồng ông A có thể nộp hồ sơ đăng ký nuôi con nuôi ở đâu?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17407&row_limit=1,"Con tôi chung sống với một anh sinh được một cháu trai, nhưng cả hai chưa lấy nhau nay đã chết. Vậy tôi muốn nhà nước xác nhận việc đó là bố mẹ của cháu tôi thì có được không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000080', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000689', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001022', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000547', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001695']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17414&row_limit=1,"Tôi là công dân Việt Nam, tôi muốn thay đổi phần quốc tịch của bố tôi từ Trung Quốc sang Việt Nam trong Giấy khai sinh có được không?",['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000748']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17222&row_limit=1,"Trước khi kết hôn với anh Nguyễn Văn A, chị Trần Thị B đã nhận cháu C con nuôi. Vậy sau khi kết hôn anh Nguyễn Văn A có thể nhận cháu C làm con nuôi không ? Trình tự thủ tục được thực hiện như thế nào","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17227&row_limit=1,"Ủy ban nhân dân cấp xã nơi anh, chị A có hộ khẩu thường trú có thẩm quyền đăng ký việc nuôi con nuôi giữa anh chị A và cháu C hiện nay đều đang tạm trú ở cộng hòa Pháp) không ?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17230&row_limit=1,"Bà A có hộ khẩu thường trú tại tỉnh Thái Nguyên, vì công việc kinh doanh nên bà đã đăng ký tạm trú tại Hà Nội. Nay bà muốn nhận cháu ruột (cũng có hộ khẩu thường trú tại Thái Nguyên) của bà làm con nuôi. Bà A có thể nộp hồ sơ đăng ký việc nuôi con nuôi tại UBND phường tại Hà Nội nơi bà đang tạm trú được không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.004878']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17405&row_limit=1,"Tôi có con ngoài giá thú. Để nhận con tôi đã hoàn tất hồ sơ xin nhận cha, con theo hướng dẫn của cán bộ hộ tịch. Nhưng đến thời điểm tôi hoàn tất hồ sơ thì con tôi mất. Vậy tôi có được đăng ký nhận con tôi để con tôi được công nhận trong dòng họ không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000080', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001022', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000779']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17408&row_limit=1,"Tôi là công dân Hàn Quốc, có con với một phụ nữ Việt Nam, chưa đăng ký kết hôn. Hiện tại, cô ấy đã sinh một cháu trai đã được 4 tuổi, ở với mẹ. Tôi muốn làm thủ tục nhận đó là con tôi thì tôi có quyền yêu cầu không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000080', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.000689', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001022', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.001695', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.000779']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17216&row_limit=1,Pháp luật nuôi con nuôi Việt Nam có quy định độ tuổi tối đa của người nước ngoài nhận trẻ em Việt Nam làm con nuôi không?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17219&row_limit=1,Người nhận con nuôi xin cấp Giấy chứng nhận việc nuôi con nuôi ở đâu và để làm gì?,['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003198']
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17225&row_limit=1,"Bà X (50 tuổi, có 3 người con ruột) là giám đốc cơ sở bảo trợ xã hội ngoài công lập hiện đang chăm sóc, nuôi dưỡng 10 trẻ em bị bỏ rơi. Vì trong Giấy khai sinh của những trẻ em này để trống phần khai về cha mẹ nên bà X có nguyện vọng nhận tất cả những trẻ em này làm con nuôi để bổ sung phần khai về mẹ vào Giấy khai sinh của trẻ em. Khi bà X nộp hồ sơ đăng ký việc nuôi con nuôi thì công chức tư pháp – hộ tịch cấp xã từ chối tiếp nhận hồ sơ với lý do một người không thể nhận đến 10 trẻ em làm con nuôi. Việc công chức tư pháp – hộ tịch từ chối tiếp nhận hồ sơ trong trường hợp này có đúng hay không?","['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003213']"
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17226&row_limit=1,Anh C là công chức tư pháp-hộ tịch xã Quảng Nam đã tiếp nhận 02 hồ sơ đăng ký việc nuôi con nuôi đối với một trẻ em bị bỏ rơi trên địa bàn xã. Hiện anh C lúng túng không biết lựa chọn gia đình nào để giải quyết yêu cầu đăng ký việc nuôi con nuôi ?,"['https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.002312', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003005', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=2.001263', 'https://dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=1.003160']"
